id,Final,Attend,Year,Semester,Class,Platform
81914,0.791038657,0.7105263159999999,2016,Fall,102,EconLab
10676,0.912021978,0.552631579,2016,Fall,102,EconLab
70252,0.762459707,0.736842105,2016,Fall,102,EconLab
85262,0.36346031700000003,0.10526315800000001,2016,Fall,102,EconLab
18756,1.0,0.851851852,2016,Fall,101,LaunchPad
74874,0.431126984,0.814814815,2016,Fall,101,LaunchPad
18564,0.68,0.9259259259999999,2016,Fall,101,LaunchPad
21049,0.807285714,0.851851852,2016,Fall,101,LaunchPad
76194,0.696761905,0.7777777779999999,2016,Fall,101,LaunchPad
36613,0.979095238,0.703703704,2016,Fall,101,LaunchPad
14387,0.68,0.444444444,2016,Fall,101,LaunchPad
20771,0.536222222,0.7777777779999999,2016,Fall,101,LaunchPad
36426,0.68,0.962962963,2016,Fall,101,LaunchPad
46941,0.9803333329999999,1.0,2016,Fall,101,LaunchPad
36338,0.045,0.703703704,2016,Fall,101,LaunchPad
33272,0.68,0.62962963,2016,Fall,101,LaunchPad
32574,0.37468254,0.25925925899999996,2016,Fall,101,LaunchPad
07684,0.313111111,0.40740740700000005,2016,Fall,101,LaunchPad
32556,0.995142857,0.962962963,2016,Fall,101,LaunchPad
46008,0.326111111,0.111111111,2016,Fall,101,LaunchPad
91265,0.587888889,0.666666667,2016,Fall,101,LaunchPad
85795,0.8302857140000001,0.9259259259999999,2016,Fall,101,LaunchPad
00616,0.834857143,0.857142857,2016,Fall,101,LaunchPad
86191,0.644238095,0.628571429,2016,Fall,101,LaunchPad
02818,0.77447619,0.8,2016,Fall,101,LaunchPad
83600,0.53747619,0.914285714,2016,Fall,101,LaunchPad
96161,0.844571429,0.914285714,2016,Fall,101,LaunchPad
91360,0.71447619,0.857142857,2016,Fall,101,LaunchPad
84727,0.841095238,0.914285714,2016,Fall,101,LaunchPad
97598,0.737142857,0.8857142859999999,2016,Fall,101,LaunchPad
91171,0.809571429,0.8857142859999999,2016,Fall,101,LaunchPad
02971,0.772093571,0.628571429,2016,Fall,101,LaunchPad
01430,0.5590952379999999,0.828571429,2016,Fall,101,LaunchPad
83015,0.7415714290000001,0.857142857,2016,Fall,101,LaunchPad
59402,0.7474285709999999,0.8857142859999999,2016,Fall,101,LaunchPad
85308,0.718190476,0.914285714,2016,Fall,101,LaunchPad
03678,0.892285714,0.914285714,2016,Fall,101,LaunchPad
90813,0.7910952379999999,1.0,2016,Fall,101,LaunchPad
98748,0.899428571,0.8857142859999999,2016,Fall,101,LaunchPad
96692,0.778333333,0.8857142859999999,2016,Fall,101,LaunchPad
92214,0.766095238,0.685714286,2016,Fall,101,LaunchPad
46222,0.87,0.914285714,2016,Fall,101,LaunchPad
03727,0.8811428570000001,0.8857142859999999,2016,Fall,101,LaunchPad
90495,0.74652381,0.8,2016,Fall,101,LaunchPad
02074,0.8340000000000001,0.914285714,2016,Fall,101,LaunchPad
86727,0.68,0.37142857100000004,2016,Fall,101,LaunchPad
86727,0.8149047620000001,0.771428571,2016,Fall,101,LaunchPad
47183,0.766904762,1.0,2016,Fall,101,LaunchPad
69676,0.8323809520000001,0.942857143,2016,Fall,101,LaunchPad
94696,0.9369047620000001,0.9714285709999999,2016,Fall,101,LaunchPad
86864,0.879809524,0.9714285709999999,2016,Fall,101,LaunchPad
47206,0.858666667,0.828571429,2016,Fall,101,LaunchPad
33758,0.801761905,0.9714285709999999,2016,Fall,101,LaunchPad
74612,0.662714286,0.171428571,2016,Fall,101,LaunchPad
83145,0.948714286,0.9714285709999999,2016,Fall,101,LaunchPad
50987,0.653333333,0.257142857,2016,Fall,101,LaunchPad
86978,0.800333333,0.628571429,2016,Fall,101,LaunchPad
00554,0.612190476,0.7428571429999999,2016,Fall,101,LaunchPad
95914,0.9492857140000001,0.942857143,2016,Fall,101,LaunchPad
96495,0.42448373,0.611111111,2016,Fall,101,LaunchPad
92409,0.819571429,0.583333333,2016,Fall,101,LaunchPad
87078,0.84552381,0.916666667,2016,Fall,101,LaunchPad
53107,0.8722857140000001,0.8888888890000001,2016,Fall,101,LaunchPad
88689,0.285396825,0.472222222,2016,Fall,101,LaunchPad
86241,0.02,0.333333333,2016,Fall,101,LaunchPad
84235,0.919,0.805555556,2016,Fall,101,LaunchPad
90317,0.642095238,0.944444444,2016,Fall,101,LaunchPad
88002,0.939619048,0.944444444,2016,Fall,101,LaunchPad
86495,0.851619048,0.916666667,2016,Fall,101,LaunchPad
91035,0.34863492100000004,0.7222222220000001,2016,Fall,101,LaunchPad
91480,0.8181904759999999,0.916666667,2016,Fall,101,LaunchPad
03071,0.6800476190000001,0.8611111109999999,2016,Fall,101,LaunchPad
47005,0.813285714,1.0,2016,Fall,101,LaunchPad
95201,0.7740476190000001,0.833333333,2016,Fall,101,LaunchPad
87661,0.632396825,0.7777777779999999,2016,Fall,101,LaunchPad
95714,0.622190476,0.8611111109999999,2016,Fall,101,LaunchPad
60174,0.9170952379999999,0.9722222220000001,2016,Fall,101,LaunchPad
03573,0.840571429,0.944444444,2016,Fall,101,LaunchPad
95728,0.893904762,0.944444444,2016,Fall,101,LaunchPad
84843,0.769333333,0.583333333,2016,Fall,101,LaunchPad
99992,0.7377142859999999,0.8888888890000001,2016,Fall,101,LaunchPad
91297,0.874047619,0.7777777779999999,2016,Fall,101,LaunchPad
92332,0.768428571,1.0,2016,Fall,101,LaunchPad
87494,0.462984127,0.444444444,2016,Fall,101,LaunchPad
53719,0.289428571,0.5,2016,Fall,101,LaunchPad
91655,0.82952381,0.916666667,2016,Fall,101,LaunchPad
67988,0.415047619,0.666666667,2016,Fall,101,LaunchPad
85215,0.235809524,0.472222222,2016,Fall,101,LaunchPad
96952,0.8745714290000001,0.8888888890000001,2016,Fall,101,LaunchPad
89707,0.7193809520000001,0.8888888890000001,2016,Fall,101,LaunchPad
70753,0.180539683,0.7222222220000001,2016,Fall,101,LaunchPad
97795,0.847142857,0.916666667,2016,Fall,101,LaunchPad
98108,0.7283809520000001,0.8611111109999999,2016,Fall,101,LaunchPad
02671,0.49052381,0.944444444,2016,Fall,101,LaunchPad
11506,0.7413333329999999,0.975,2016,Fall,101,LaunchPad
10358,0.75,0.825,2016,Fall,101,LaunchPad
73136,0.781333333,1.0,2016,Fall,101,LaunchPad
48665,0.6073333329999999,0.95,2016,Fall,101,LaunchPad
12899,0.68,0.525,2016,Fall,101,LaunchPad
36489,0.8364444440000001,0.975,2016,Fall,101,LaunchPad
41728,0.815333333,0.975,2016,Fall,101,LaunchPad
13974,0.394444444,0.3,2016,Fall,101,LaunchPad
19692,0.249555556,0.85,2016,Fall,101,LaunchPad
50691,0.727555556,0.625,2016,Fall,101,LaunchPad
24120,0.634,0.925,2016,Fall,101,LaunchPad
19748,0.788333333,1.0,2016,Fall,101,LaunchPad
57760,0.709666667,1.0,2016,Fall,101,LaunchPad
62596,0.614777778,0.825,2016,Fall,101,LaunchPad
01365,0.645333333,0.875,2016,Fall,101,LaunchPad
00781,0.532,0.975,2016,Fall,101,LaunchPad
83891,0.826333333,0.9,2016,Fall,101,LaunchPad
38920,0.81,1.0,2016,Fall,101,LaunchPad
09930,0.419333333,0.95,2016,Fall,101,LaunchPad
12295,0.7556666670000001,1.0,2016,Fall,101,LaunchPad
53665,0.6158888889999999,0.7,2016,Fall,101,LaunchPad
62387,0.695666667,0.775,2016,Fall,101,LaunchPad
51950,0.319333333,0.675,2016,Fall,101,LaunchPad
53388,0.922333333,0.85,2016,Fall,101,LaunchPad
77898,0.68,0.95,2016,Fall,101,LaunchPad
84992,0.621888889,1.0,2016,Fall,101,LaunchPad
59806,0.7526666670000001,0.975,2016,Fall,101,LaunchPad
90611,0.676666667,0.85,2016,Fall,101,LaunchPad
95437,0.5226666670000001,0.625,2016,Fall,101,LaunchPad
84462,0.6323333329999999,1.0,2016,Fall,101,LaunchPad
71897,0.340444444,0.45,2016,Fall,101,LaunchPad
60392,0.682666667,0.95,2016,Fall,101,LaunchPad
97040,0.946,0.95,2016,Fall,101,LaunchPad
25429,0.680666667,1.0,2016,Fall,101,LaunchPad
34168,0.35333333299999997,0.625,2016,Fall,101,LaunchPad
96358,0.8703333329999999,0.95,2016,Fall,101,LaunchPad
00432,0.775666667,0.975,2016,Fall,101,LaunchPad
60197,0.41111111100000003,0.8,2016,Fall,101,LaunchPad
67126,0.267777778,0.125,2016,Fall,101,LaunchPad
17179,0.46133333299999996,0.775,2016,Fall,101,LaunchPad
37599,0.962666667,1.0,2016,Fall,101,LaunchPad
98766,0.691444444,0.975,2016,Fall,101,LaunchPad
74043,0.698666667,0.825,2016,Fall,101,LaunchPad
31909,0.711777778,0.775,2016,Fall,101,LaunchPad
65143,0.5437777779999999,0.775,2016,Fall,101,LaunchPad
63233,0.773666667,0.9,2016,Fall,101,LaunchPad
82238,0.8846666670000001,0.875,2016,Fall,101,LaunchPad
80692,0.644222222,0.425,2016,Fall,101,LaunchPad
63646,0.47911111100000003,1.0,2016,Fall,101,LaunchPad
18853,0.6173333329999999,0.9,2016,Fall,101,LaunchPad
